"id","dist.bin","type","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist"
"2555",40,"SNAPE","UK_Lut_14_13","UA_Cho_16_55",52.433592,-1.102667,51.37,30.13,"EW",31.2507714444836
"2562",20,"PoolSNP","CH_Cha_14_42","UA_Cho_16_62",46.5670416,6.701867,51.38691667,30.07330556,"EW",23.8632633152774
"2562",20,"SNAPE","CH_Cha_14_42","UA_Cho_16_62",46.5670416,6.701867,51.38691667,30.07330556,"EW",23.8632633152774
"257",0,"PoolSNP","DE_Mun_16_13","HU_Sze_16_14",48.18,11.61,46.25,20.13,"EW",8.73586286522402
"257",0,"SNAPE","DE_Mun_16_13","HU_Sze_16_14",48.18,11.61,46.25,20.13,"EW",8.73586286522402
"2585",40,"PoolSNP","ES_Gim_14_34","UA_Cho_16_62",41.6175899,0.6200146,51.38691667,30.07330556,"EW",31.0312116088537
"2585",40,"SNAPE","ES_Gim_14_34","UA_Cho_16_62",41.6175899,0.6200146,51.38691667,30.07330556,"EW",31.0312116088537
"2587",40,"PoolSNP","ES_Gim_15_30","UA_Cho_16_62",41.656416,0.388472,51.38691667,30.07330556,"EW",31.2389498346819
"2587",40,"SNAPE","ES_Gim_15_30","UA_Cho_16_62",41.656416,0.388472,51.38691667,30.07330556,"EW",31.2389498346819
"2595",40,"PoolSNP","ES_Tom_16_36","UA_Cho_16_62",39.152529,-3.0616048,51.38691667,30.07330556,"EW",35.3214173869776
"2595",40,"SNAPE","ES_Tom_16_36","UA_Cho_16_62",39.152529,-3.0616048,51.38691667,30.07330556,"EW",35.3214173869776
"2609",20,"PoolSNP","FR_Vil_15_40","UA_Cho_16_62",48.754,2.158,51.38691667,30.07330556,"EW",28.0391963989578
"2609",20,"SNAPE","FR_Vil_15_40","UA_Cho_16_62",48.754,2.158,51.38691667,30.07330556,"EW",28.0391963989578
"2610",20,"PoolSNP","FR_Vil_15_41","UA_Cho_16_62",48.754,2.158,51.38691667,30.07330556,"EW",28.0391963989578
"2610",20,"SNAPE","FR_Vil_15_41","UA_Cho_16_62",48.754,2.158,51.38691667,30.07330556,"EW",28.0391963989578
